"","firm","culture","tenure","employments","sim_no","var_win","n_paragon","cond"
"5811",31,2.21815878050852,48.3112471436789,1,2,0.1,300,5
"5812",31,1.92698238894374,16.0616350522249,1,2,0.1,300,5
"5813",31,1.91624413577691,52.0160520703306,2,2,0.1,300,5
"5814",31,1.91149201698654,3.71188715425994,3,2,0.1,300,5
"5815",31,2.05107541765153,7.03577795488157,1,2,0.1,300,5
"5816",31,1.91298343059954,7.64941082955358,2,2,0.1,300,5
"5817",31,2.09610172432831,4.96248485529914,2,2,0.1,300,5
"5818",31,1.871361144163,119.870152120865,2,2,0.1,300,5
"5819",31,1.92343969148149,13.3774834772094,1,2,0.1,300,5
"5820",31,1.96013480202404,9.05159490697977,2,2,0.1,300,5
"5821",31,2.02044993874199,10.4130728474149,2,2,0.1,300,5
"5822",31,1.95914128077454,5.56789185859834,2,2,0.1,300,5
"5823",31,2.03421952170723,8.40386431183378,1,2,0.1,300,5
"5824",31,1.99735280091886,34.0102319622683,1,2,0.1,300,5
"5825",31,1.91933622949876,11.4131486563222,1,2,0.1,300,5
"5826",31,1.80012828600038,15.3757210444334,2,2,0.1,300,5
"5827",31,1.99508038014812,26.1445823903128,3,2,0.1,300,5
"5828",31,2.134622504016,16.9571896528517,1,2,0.1,300,5
"5829",31,1.91747857836736,12.6579202421451,1,2,0.1,300,5
"5830",31,2.01939691402827,24.1374251505516,1,2,0.1,300,5
"5831",31,2.05445798225724,7.50915787648068,1,2,0.1,300,5
"5832",31,1.85964165693284,3.54673649955964,2,2,0.1,300,5
"5833",31,1.98260784381059,9.41477073583705,3,2,0.1,300,5
"5834",31,1.98083023040461,4.9962775821358,1,2,0.1,300,5
"5835",31,2.00175438034039,6.1832339663934,1,2,0.1,300,5
"5836",31,2.0980785509534,67.8911922047478,2,2,0.1,300,5
"5837",31,1.97504655904532,81.4845813983945,2,2,0.1,300,5
"5838",31,1.98006872521932,42.3832898341112,2,2,0.1,300,5
"5839",31,2.20296873328072,4.7021306919299,2,2,0.1,300,5
"5840",31,1.82276865738907,10.0307173667933,1,2,0.1,300,5
"5841",31,2.00689691532615,34.9954558930774,2,2,0.1,300,5
"5842",31,2.02303848798967,23.6866811178092,2,2,0.1,300,5
"5843",31,2.0816329824765,36.3625207482105,1,2,0.1,300,5
"5844",31,2.02571974681463,28.3784861386599,2,2,0.1,300,5
"5845",31,1.90916914816613,32.8676108391627,1,2,0.1,300,5
"5846",31,2.06268404600163,15.938052724457,2,2,0.1,300,5
"5847",31,1.92534168607941,0.711085871743686,1,2,0.1,300,5
"5848",31,2.02112858419236,10.0407966307562,2,2,0.1,300,5
"5849",31,2.12651440045656,15.3041424800155,2,2,0.1,300,5
"5850",31,1.90334646769124,21.2881721281193,1,2,0.1,300,5
"5851",31,1.84119527318142,25.9151541877738,2,2,0.1,300,5
"5852",31,2.05322765060193,6.81582264260852,1,2,0.1,300,5
"5853",31,2.00152989836058,7.17426078734131,2,2,0.1,300,5
"5854",31,2.02846410671085,53.8596052040611,1,2,0.1,300,5
"5855",31,1.89554369408784,2.60932373798508,1,2,0.1,300,5
"5856",31,2.02202999439206,2.09609968428144,1,2,0.1,300,5
"5857",31,1.77412514969881,5.1098791462801,1,2,0.1,300,5
"5858",31,2.11828251632631,42.3364566156886,2,2,0.1,300,5
"5859",31,2.05262390230346,8.30007541366463,1,2,0.1,300,5
"5860",31,1.99637865687663,43.0971711615737,2,2,0.1,300,5
"5861",31,2.1994319654149,54.6882153002531,2,2,0.1,300,5
"5862",31,1.99256238697715,28.8557499554597,1,2,0.1,300,5
"5863",31,2.01658640975633,6.10198027579721,1,2,0.1,300,5
"5864",31,1.97549357908432,18.3412834551709,2,2,0.1,300,5
"5865",31,2.0181297159121,2.58042382469658,2,2,0.1,300,5
"5866",31,2.06460043938789,27.8520797495106,3,2,0.1,300,5
"5867",31,1.87641760670768,5.0743211457827,3,2,0.1,300,5
"5868",31,1.98799328305145,5.49065518264315,1,2,0.1,300,5
"5869",31,2.02108922540845,4.37327457924413,3,2,0.1,300,5
"5870",31,2.06013471860251,6.41420354924689,1,2,0.1,300,5
"5871",31,1.89269708101731,27.0554674059107,2,2,0.1,300,5
"5872",31,2.06469373528303,15.8213884051312,2,2,0.1,300,5
"5873",31,1.95021710330587,5.17265871314423,2,2,0.1,300,5
"5874",31,2.11328623396889,13.3933509204062,1,2,0.1,300,5
"5875",31,1.82962557890545,8.548022911562,1,2,0.1,300,5
"5876",31,1.96909537623448,3.71282667296101,2,2,0.1,300,5
"5877",31,1.99139866389354,12.8646716585955,1,2,0.1,300,5
"5878",31,1.89627730922312,5.83281855392819,2,2,0.1,300,5
"5879",31,2.21040706082322,8.91775714151537,2,2,0.1,300,5
"5880",31,2.06322907584161,20.9210835121916,2,2,0.1,300,5
"5881",31,1.97592215394258,6.76541761570757,1,2,0.1,300,5
"5882",31,2.16144746471876,32.8544815307602,2,2,0.1,300,5
"5883",31,2.01287497175356,93.3237197180175,2,2,0.1,300,5
"5884",31,1.92693276559742,11.5096789949196,2,2,0.1,300,5
"5885",31,2.02221884029822,80.5078300710976,3,2,0.1,300,5
"5886",31,2.13063028469321,2.8567738016706,1,2,0.1,300,5
"5887",31,2.08823221052819,35.8305781726455,1,2,0.1,300,5
"5888",31,1.97071213224998,33.7176293817945,2,2,0.1,300,5
"5889",31,2.14413933186746,29.3343435326274,1,2,0.1,300,5
"5890",31,1.93412896017676,16.4318438397087,2,2,0.1,300,5
"5891",31,2.01088473163865,3.99510590572792,2,2,0.1,300,5
"5892",31,1.87853819009,7.99375056420548,1,2,0.1,300,5
"5893",31,1.81142417581782,20.8841636091822,1,2,0.1,300,5
"5894",31,2.060347701249,14.6143632703899,1,2,0.1,300,5
"5895",31,2.05977593971509,8.30211272452563,1,2,0.1,300,5
"5896",31,2.10879252933937,25.0453846076391,2,2,0.1,300,5
"5897",31,1.98037822313533,44.6016103758134,1,2,0.1,300,5
"5898",31,2.0026090622258,25.5373087817786,2,2,0.1,300,5
"5899",31,1.81596393025434,1.78468945881105,1,2,0.1,300,5
"5900",31,1.95492354877785,4.50513302949296,3,2,0.1,300,5
"5901",31,1.99655537643504,6.1256735915262,2,2,0.1,300,5
"5902",31,1.98403353095993,14.8024829542334,1,2,0.1,300,5
"5903",31,1.97749793566601,61.6520646885689,3,2,0.1,300,5
"5904",31,1.95461229498749,29.3886959458648,2,2,0.1,300,5
"5905",31,2.18543370798051,89.2168444930816,2,2,0.1,300,5
"5906",31,1.94460282687193,7.76847976482241,2,2,0.1,300,5
"5907",31,2.12603824513044,14.298567789961,1,2,0.1,300,5
"5908",31,2.04454413594349,1.38267172740286,2,2,0.1,300,5
"5909",31,1.90743018305217,8.13015231150767,2,2,0.1,300,5
"5910",31,1.97933934908902,6.49881141254058,2,2,0.1,300,5
"5911",1,0.626926079613376,24.1589474751171,2,2,0.1,450,6
"5912",1,0.374152266260942,9.80585581125686,1,2,0.1,450,6
"5913",1,0.411995460524393,14.4561377668207,1,2,0.1,450,6
"5914",1,0.602990681013107,8.95359957296016,2,2,0.1,450,6
"5915",1,0.482821209164578,4.36149529812621,1,2,0.1,450,6
"5916",1,0.470835445765223,96.5338633011815,2,2,0.1,450,6
"5917",1,0.553702659035207,9.17918825977643,2,2,0.1,450,6
"5918",1,0.448364310793342,12.95361500859,1,2,0.1,450,6
"5919",1,0.389899630725881,48.1452667984982,1,2,0.1,450,6
"5920",1,0.543901991581069,17.8832382787642,1,2,0.1,450,6
"5921",1,0.659931632135017,5.56304849753678,2,2,0.1,450,6
"5922",1,0.820999679778522,2.14205268212651,1,2,0.1,450,6
"5923",1,0.47219014997504,3.59804173933215,3,2,0.1,450,6
"5924",1,0.490603903838534,9.2341499653416,1,2,0.1,450,6
"5925",1,0.479938416758808,16.1567849332022,2,2,0.1,450,6
"5926",1,0.410969674544491,10.2769190276262,1,2,0.1,450,6
"5927",1,0.580773233343148,36.9543107131807,1,2,0.1,450,6
"5928",1,0.590214508296328,30.1327700807664,1,2,0.1,450,6
"5929",1,0.348894614882883,30.6899545804096,2,2,0.1,450,6
"5930",1,0.503855326307335,16.8921343494869,1,2,0.1,450,6
"5931",1,0.525511653276926,6.90978745625397,1,2,0.1,450,6
"5932",1,0.427005571189346,1.76268081508538,1,2,0.1,450,6
"5933",1,0.456687622673492,7.96546487081625,2,2,0.1,450,6
"5934",1,0.480891658356477,9.93116506613551,2,2,0.1,450,6
"5935",1,0.459718245191513,32.4716677711097,1,2,0.1,450,6
"5936",1,0.54403096222358,5.68159897582952,2,2,0.1,450,6
"5937",1,0.574737140604392,5.68548034673323,2,2,0.1,450,6
"5938",1,0.565690416901812,14.9191083401662,2,2,0.1,450,6
"5939",1,0.439599898464493,17.422429036553,1,2,0.1,450,6
"5940",1,0.570445219630094,2.11445205645144,1,2,0.1,450,6
"5941",2,0.428610127540693,4.87175947996718,1,2,0.1,450,6
"5942",2,0.695511959502388,11.4096112991168,1,2,0.1,450,6
"5943",2,0.460134849711075,8.15506762983185,1,2,0.1,450,6
"5944",2,0.659512866731986,30.616837159798,4,2,0.1,450,6
"5945",2,0.645774220449348,139.409962041281,2,2,0.1,450,6
"5946",2,0.686927051924321,6.26903460904071,1,2,0.1,450,6
"5947",2,0.596608206950434,1.50483926160637,3,2,0.1,450,6
"5948",2,0.900645756373881,13.1105745877328,2,2,0.1,450,6
"5949",2,0.46097641347975,3.10877825796985,1,2,0.1,450,6
"5950",2,0.602730510742197,4.43365628039536,2,2,0.1,450,6
"5951",2,0.699897638646188,11.7982510217007,1,2,0.1,450,6
"5952",2,0.752671897421912,14.9754058829867,1,2,0.1,450,6
"5953",2,0.426860844914715,24.7953658468971,2,2,0.1,450,6
"5954",2,0.840958291379839,18.2137854322893,1,2,0.1,450,6
"5955",2,0.721943109453432,15.8521917237805,1,2,0.1,450,6
"5956",2,0.561612310226077,7.43199499557877,2,2,0.1,450,6
"5957",2,0.730658087709018,5.93106993579494,1,2,0.1,450,6
"5958",2,0.738431874346203,11.8683139147793,1,2,0.1,450,6
"5959",2,0.57056946715742,7.28222590798061,2,2,0.1,450,6
"5960",2,0.80986965873972,6.18354059948164,2,2,0.1,450,6
"5961",2,0.669971421390379,7.95179776927179,1,2,0.1,450,6
"5962",2,0.535693848548042,17.053688292422,1,2,0.1,450,6
"5963",2,0.885568300546807,27.8215204011325,1,2,0.1,450,6
"5964",2,0.660149745560879,41.2111445740015,1,2,0.1,450,6
"5965",2,0.576134004562091,7.17232132627344,2,2,0.1,450,6
"5966",2,0.649876180269725,7.63063003564534,2,2,0.1,450,6
"5967",2,0.712978777036179,1.86671922502015,2,2,0.1,450,6
"5968",2,0.701108958706505,23.735145434948,1,2,0.1,450,6
"5969",2,0.774754045586794,16.8828206447065,1,2,0.1,450,6
"5970",2,0.697617083754986,24.2602270816064,3,2,0.1,450,6
"5971",3,1.21248292873315,2.30316467390159,3,2,0.1,450,6
"5972",3,1.01697978752255,9.61612466284298,1,2,0.1,450,6
"5973",3,1.12091167170478,2.75794906589633,2,2,0.1,450,6
"5974",3,0.916230299144952,14.2223556677472,1,2,0.1,450,6
"5975",3,1.07737409317452,20.1002339611988,2,2,0.1,450,6
"5976",3,1.11458860189556,9.60167466387534,2,2,0.1,450,6
"5977",3,1.05737754624501,7.509193861505,2,2,0.1,450,6
"5978",3,1.02574701404665,4.43348924984371,2,2,0.1,450,6
"5979",3,1.02653807308945,44.3007110205228,1,2,0.1,450,6
"5980",3,1.25803107985388,7.43389352622655,1,2,0.1,450,6
"5981",3,0.742911641330319,0.878323717382007,1,2,0.1,450,6
"5982",3,1.19065448514046,4.56377713149005,3,2,0.1,450,6
"5983",3,0.970312614447505,4.30341105730486,3,2,0.1,450,6
"5984",3,1.06927184283491,10.6050344619256,3,2,0.1,450,6
"5985",3,0.941788174828738,3.35195959575403,1,2,0.1,450,6
"5986",3,0.995414405278559,10.4580950003301,2,2,0.1,450,6
"5987",3,0.884230345000563,15.557995849544,2,2,0.1,450,6
"5988",3,1.02607414777628,45.8395916663793,2,2,0.1,450,6
"5989",3,0.955038978265684,9.16652156619909,1,2,0.1,450,6
"5990",3,0.981232679397138,1.91120958052696,2,2,0.1,450,6
"5991",3,1.11917506240145,15.71953687663,1,2,0.1,450,6
"5992",3,0.97598723251722,32.0895333666307,2,2,0.1,450,6
"5993",3,1.17831775958723,21.9218625449913,1,2,0.1,450,6
"5994",3,0.948816728799533,11.5543687765861,2,2,0.1,450,6
"5995",3,0.983714607369345,11.5950527708018,1,2,0.1,450,6
"5996",3,1.16336968510652,22.9646950574247,1,2,0.1,450,6
"5997",3,0.939214184934959,15.517722314255,1,2,0.1,450,6
"5998",3,1.02459740915712,5.64109181136508,2,2,0.1,450,6
"5999",3,1.06708589254729,21.1307785342238,2,2,0.1,450,6
"6000",3,1.1040666328786,4.77903997197779,1,2,0.1,450,6
"6001",4,0.580389043997319,2.48697009476489,1,2,0.1,450,6
"6002",4,0.462724110635275,10.8492478425684,1,2,0.1,450,6
"6003",4,0.353866752252779,18.1621677061459,2,2,0.1,450,6
"6004",4,0.550626136807152,3.0786138215842,1,2,0.1,450,6
"6005",4,0.557905023298091,3.24232226076615,2,2,0.1,450,6
"6006",4,0.410623363941971,11.0123002841439,1,2,0.1,450,6
"6007",4,0.666096874206933,16.0987884906272,2,2,0.1,450,6
"6008",4,0.509533069961992,10.5561322892979,1,2,0.1,450,6
"6009",4,0.425197913653931,14.3107293624166,1,2,0.1,450,6
"6010",4,0.710800354078273,2.18120170870464,1,2,0.1,450,6
"6011",4,0.71541617183957,5.03698282149814,2,2,0.1,450,6
"6012",4,0.471253785400187,6.44436234205542,3,2,0.1,450,6
"6013",4,0.501904631959774,18.5180726214544,1,2,0.1,450,6
"6014",4,0.376962822140475,9.18412899238154,2,2,0.1,450,6
"6015",4,0.461299864985606,2.12988645501838,1,2,0.1,450,6
"6016",4,0.480227838748861,10.1630367094012,1,2,0.1,450,6
"6017",4,0.469966582835929,7.86468507177606,1,2,0.1,450,6
"6018",4,0.371509781559201,17.9849534093127,1,2,0.1,450,6
"6019",4,0.375737068869882,6.707390095347,1,2,0.1,450,6
"6020",4,0.457319013385572,22.2104296227429,1,2,0.1,450,6
"6021",4,0.505181075550075,101.999367215621,1,2,0.1,450,6
"6022",4,0.549708812005221,27.9484125687045,1,2,0.1,450,6
"6023",4,0.505777051473562,0.437723709914929,1,2,0.1,450,6
"6024",4,0.445860245306233,2.03587055692221,1,2,0.1,450,6
"6025",4,0.558825354826528,14.2455476539161,2,2,0.1,450,6
"6026",4,0.619495178535456,8.7202808440977,1,2,0.1,450,6
"6027",4,0.36580664234869,9.89624343787853,2,2,0.1,450,6
"6028",4,0.446707083072509,12.3306009229861,1,2,0.1,450,6
"6029",4,0.515201596475348,27.5274634886308,3,2,0.1,450,6
"6030",4,0.592177894791097,9.43902240704067,1,2,0.1,450,6
"6031",5,-0.283771368880453,2.7900875243095,1,2,0.1,450,6
"6032",5,-0.0999428871714864,8.38199390531707,1,2,0.1,450,6
"6033",5,-0.203952759305802,24.9777362355972,1,2,0.1,450,6
"6034",5,-0.26411206796674,9.78422623810162,2,2,0.1,450,6
"6035",5,-0.302329796475094,2.14343384319798,3,2,0.1,450,6
"6036",5,-0.104139361992872,17.2606253759827,3,2,0.1,450,6
"6037",5,-0.276938326875594,10.5690034754487,2,2,0.1,450,6
"6038",5,-0.259386120879661,5.78013738506365,2,2,0.1,450,6
"6039",5,-0.255611670750411,4.17748206739406,1,2,0.1,450,6
"6040",5,-0.148283026502933,6.8316207382201,1,2,0.1,450,6
"6041",5,-0.298915632568557,7.66460574808344,1,2,0.1,450,6
"6042",5,-0.329072811621853,15.5697748215799,2,2,0.1,450,6
"6043",5,-0.2534717162766,7.21721205451466,3,2,0.1,450,6
"6044",5,-0.117641860991035,12.381918507144,1,2,0.1,450,6
"6045",5,-0.244729152506329,3.03494910082744,2,2,0.1,450,6
"6046",5,-0.273156340099313,14.1925428327074,1,2,0.1,450,6
"6047",5,-0.201991784002871,26.0380602304,1,2,0.1,450,6
"6048",5,-0.477713196813245,64.2823062965775,2,2,0.1,450,6
"6049",5,-0.258003190174132,10.1519827692595,2,2,0.1,450,6
"6050",5,-0.147839232518133,25.8838175181915,1,2,0.1,450,6
"6051",5,-0.00218431379088715,14.9642777378697,1,2,0.1,450,6
"6052",5,-0.267167856724756,12.9781925593109,2,2,0.1,450,6
"6053",5,-0.245128161650937,90.2143104962659,1,2,0.1,450,6
"6054",5,-0.222622414556765,7.26198383068669,2,2,0.1,450,6
"6055",5,-0.218614139816281,441.282424862147,1,2,0.1,450,6
"6056",5,-0.170378647373595,1.32275551063217,2,2,0.1,450,6
"6057",5,-0.099191880559919,5.07780197427312,1,2,0.1,450,6
"6058",5,-0.250702430247603,14.4190778606411,1,2,0.1,450,6
"6059",5,-0.169678731527967,2.00570974667897,2,2,0.1,450,6
"6060",5,-0.17706750346907,6.76172046535297,1,2,0.1,450,6
"6061",6,-0.244527377555568,21.5491010595866,3,2,0.1,450,6
"6062",6,-0.380660437743464,5.48730800437478,2,2,0.1,450,6
"6063",6,-0.215931147803039,23.9267345171153,1,2,0.1,450,6
"6064",6,-0.0970633300157695,4.16523640315115,1,2,0.1,450,6
"6065",6,-0.290956339200517,36.7331838212061,4,2,0.1,450,6
"6066",6,-0.105460629831749,11.032679950774,1,2,0.1,450,6
"6067",6,-0.360477792681263,11.8696536305486,1,2,0.1,450,6
"6068",6,-0.170171093405578,8.75304436266303,1,2,0.1,450,6
"6069",6,-0.330219063791062,8.55220501395323,3,2,0.1,450,6
"6070",6,-0.121484001297991,7.40966444052497,1,2,0.1,450,6
"6071",6,-0.210120921315038,6.10491931074011,1,2,0.1,450,6
"6072",6,-0.360807290788571,24.5169723392554,3,2,0.1,450,6
"6073",6,-0.225447236712982,52.4571101369642,1,2,0.1,450,6
"6074",6,-0.0545250369016289,9.56038323879191,1,2,0.1,450,6
"6075",6,-0.408391338193338,7.1609977475572,2,2,0.1,450,6
"6076",6,-0.319467645922886,14.7710668056726,1,2,0.1,450,6
"6077",6,-0.158756921793887,1.52556060703633,2,2,0.1,450,6
"6078",6,-0.205494896659502,13.2589970743667,1,2,0.1,450,6
"6079",6,-0.184520335123668,105.654321528279,1,2,0.1,450,6
"6080",6,-0.328819436439482,101.045766138171,2,2,0.1,450,6
"6081",6,-0.166736719690172,26.8133684972099,1,2,0.1,450,6
"6082",6,-0.294078135979752,17.7686347041436,2,2,0.1,450,6
"6083",6,-0.247361617869894,33.3124676712161,2,2,0.1,450,6
"6084",6,-0.23891935168168,32.2343309533083,2,2,0.1,450,6
"6085",6,-0.0568195558394361,5.3867524417141,2,2,0.1,450,6
"6086",6,-0.444013068741739,5.94623462603535,3,2,0.1,450,6
"6087",6,-0.260207936374416,13.5564183312762,1,2,0.1,450,6
"6088",6,-0.292765267772856,19.8783770948233,1,2,0.1,450,6
"6089",6,-0.187223328626384,5.15003421350067,1,2,0.1,450,6
"6090",6,-0.127539866956892,3.90348127816461,2,2,0.1,450,6
"6091",7,-0.820901733988007,12.8644941756042,1,2,0.1,450,6
"6092",7,-0.777219613647009,4.87051434880732,2,2,0.1,450,6
"6093",7,-0.729994007902785,3.2043513681252,3,2,0.1,450,6
"6094",7,-0.774249076513545,32.253395370057,2,2,0.1,450,6
"6095",7,-0.828820725511861,107.598017911751,3,2,0.1,450,6
"6096",7,-0.811725356143833,45.7245410608716,2,2,0.1,450,6
"6097",7,-0.858180644429521,6.36738480348076,1,2,0.1,450,6
"6098",7,-0.754569711071356,67.0733453161401,1,2,0.1,450,6
"6099",7,-0.662717877042004,25.9307152367882,1,2,0.1,450,6
"6100",7,-0.745850354507824,12.1826573499507,2,2,0.1,450,6
"6101",7,-0.801556167178417,17.4392568429801,1,2,0.1,450,6
"6102",7,-0.639138848760347,6.14089229651671,2,2,0.1,450,6
"6103",7,-0.632264649401416,20.9253917198458,1,2,0.1,450,6
"6104",7,-0.944126779939266,71.9966483813097,1,2,0.1,450,6
"6105",7,-0.474127385722834,11.907371526269,1,2,0.1,450,6
"6106",7,-0.705358128684895,3.11486016839695,2,2,0.1,450,6
"6107",7,-0.713844137175468,8.21264154563756,1,2,0.1,450,6
"6108",7,-0.83870524373985,24.6655349438805,2,2,0.1,450,6
"6109",7,-0.830370795454537,10.1896780734855,1,2,0.1,450,6
"6110",7,-0.871987382974542,20.673367205777,2,2,0.1,450,6
"6111",7,-0.63327067314946,4.64631895886034,1,2,0.1,450,6
"6112",7,-0.597797555824262,23.5361396215298,1,2,0.1,450,6
"6113",7,-0.846025520108659,27.1446235326834,2,2,0.1,450,6
"6114",7,-0.680939315853832,4.72460365316524,2,2,0.1,450,6
"6115",7,-0.788301871102716,41.9354943977956,2,2,0.1,450,6
"6116",7,-0.551217695344538,9.360344423683,2,2,0.1,450,6
"6117",7,-0.723550226112436,7.22766558517565,2,2,0.1,450,6
"6118",7,-0.746428990810747,34.4719602434431,2,2,0.1,450,6
"6119",7,-0.820182455694398,14.6370266809205,2,2,0.1,450,6
"6120",7,-0.860870863515854,3.99116756305696,1,2,0.1,450,6
"6121",8,-0.884616899968984,7.47850156454475,1,2,0.1,450,6
"6122",8,-0.890298438081991,12.6558900756453,1,2,0.1,450,6
"6123",8,-0.863918694779539,0.693880579086036,2,2,0.1,450,6
"6124",8,-0.822075682597417,8.4554331111587,2,2,0.1,450,6
"6125",8,-0.866618916110784,66.2318901989812,1,2,0.1,450,6
"6126",8,-0.950699991505913,6.88869436567452,2,2,0.1,450,6
"6127",8,-0.791754032831006,6.99199660420996,1,2,0.1,450,6
"6128",8,-1.13171289625021,24.4527041254355,1,2,0.1,450,6
"6129",8,-0.93360184643883,74.9538664054225,4,2,0.1,450,6
"6130",8,-0.903052652040103,1.46991622221349,3,2,0.1,450,6
"6131",8,-0.889834974220295,11.4933633780574,1,2,0.1,450,6
"6132",8,-0.968800056612649,5.04865935185045,2,2,0.1,450,6
"6133",8,-0.774218583029937,2.52894056715701,2,2,0.1,450,6
"6134",8,-0.845414990007716,58.256520834893,1,2,0.1,450,6
"6135",8,-0.952595022458211,2.64076223637929,2,2,0.1,450,6
"6136",8,-0.79063319288371,8.11191168251854,1,2,0.1,450,6
"6137",8,-0.768985482163718,11.4009448762385,1,2,0.1,450,6
"6138",8,-0.968242065081399,10.9052317826305,1,2,0.1,450,6
"6139",8,-0.690164509622403,6.00904205929385,2,2,0.1,450,6
"6140",8,-0.882181119265365,6.56504394390278,2,2,0.1,450,6
"6141",8,-0.968337661964218,5.78309371249322,3,2,0.1,450,6
"6142",8,-0.782401309120152,16.5629698243521,1,2,0.1,450,6
"6143",8,-1.0281904383532,4.15451128075777,1,2,0.1,450,6
"6144",8,-0.887141316339836,10.8006309645975,1,2,0.1,450,6
"6145",8,-0.842155052382819,43.1846291611159,2,2,0.1,450,6
"6146",8,-0.864271590763726,4.85916457998269,2,2,0.1,450,6
"6147",8,-0.863898063213765,25.1282295809938,1,2,0.1,450,6
"6148",8,-0.992463549564734,4.23566554468541,1,2,0.1,450,6
"6149",8,-0.929401234031846,5.53862289916299,3,2,0.1,450,6
"6150",8,-0.91684820999758,2.91885419481091,1,2,0.1,450,6
"6151",9,0.279173155860779,29.7166296733382,1,2,0.1,450,6
"6152",9,0.461440085804277,3.78089241021406,1,2,0.1,450,6
"6153",9,0.4546751492295,63.5267210461277,1,2,0.1,450,6
"6154",9,0.357885171626856,28.8986640196492,1,2,0.1,450,6
"6155",9,0.319600895364841,9.71591216278316,1,2,0.1,450,6
"6156",9,0.268035883646759,4.23060754552249,2,2,0.1,450,6
"6157",9,-0.0121369459151259,27.4971987055771,1,2,0.1,450,6
"6158",9,0.547659134217519,7.68752723257592,2,2,0.1,450,6
"6159",9,0.310525473301305,5.08214808396194,1,2,0.1,450,6
"6160",9,0.615099317815457,6.93679735232065,1,2,0.1,450,6
"6161",9,0.508459308087479,5.18567150071528,2,2,0.1,450,6
"6162",9,0.369603925721414,10.5368602906813,3,2,0.1,450,6
"6163",9,0.368425310296544,3.71101151497857,1,2,0.1,450,6
"6164",9,0.480390744635092,62.7784283722796,1,2,0.1,450,6
"6165",9,0.264166886622884,69.0647279014957,2,2,0.1,450,6
"6166",9,0.525096742592942,6.39330467445714,1,2,0.1,450,6
"6167",9,0.460110797921984,40.633496945216,1,2,0.1,450,6
"6168",9,0.299849068113953,5.44593103033761,1,2,0.1,450,6
"6169",9,0.38586898620272,21.5175836169274,1,2,0.1,450,6
"6170",9,0.395082099719167,23.930351074492,1,2,0.1,450,6
"6171",9,0.41183885546044,4.04268298755833,3,2,0.1,450,6
"6172",9,0.503693381622904,17.6420077365443,2,2,0.1,450,6
"6173",9,0.53907410815611,27.7455455060645,1,2,0.1,450,6
"6174",9,0.418928523237,12.7859456381649,1,2,0.1,450,6
"6175",9,0.624266116336533,8.87936665738535,1,2,0.1,450,6
"6176",9,0.360720790252444,3.90076966902233,1,2,0.1,450,6
"6177",9,0.327794806808586,4.9431354312752,1,2,0.1,450,6
"6178",9,0.363661843047265,3.60284866736983,1,2,0.1,450,6
"6179",9,0.346071075424337,3.60596768611811,1,2,0.1,450,6
"6180",9,0.328911719916743,2.11318369943791,2,2,0.1,450,6
"6181",10,0.516396453185282,22.0298316823068,1,2,0.1,450,6
"6182",10,0.32315024727897,7.47715883126603,2,2,0.1,450,6
"6183",10,0.620909622434716,4.45948451546343,1,2,0.1,450,6
"6184",10,0.375694000968758,6.48205523094076,1,2,0.1,450,6
"6185",10,0.469851954497383,40.9515142444689,1,2,0.1,450,6
"6186",10,0.298310126376973,68.5926219129498,1,2,0.1,450,6
"6187",10,0.395043257210566,9.28843411632858,1,2,0.1,450,6
"6188",10,0.375026994947006,6.84988027697239,1,2,0.1,450,6
"6189",10,0.408182001589835,8.41416211619656,2,2,0.1,450,6
"6190",10,0.432997508564229,8.84316628962582,2,2,0.1,450,6
"6191",10,0.588068260273228,5.35106665796117,1,2,0.1,450,6
"6192",10,0.456552388719976,12.2723895483139,1,2,0.1,450,6
"6193",10,0.655740242857534,41.8883468013267,1,2,0.1,450,6
"6194",10,0.530586391975337,4.06345581340388,2,2,0.1,450,6
"6195",10,0.470718436074899,4.70060202858586,2,2,0.1,450,6
"6196",10,0.380688278537805,4.56117980634756,1,2,0.1,450,6
"6197",10,0.291837888310742,36.9630577614576,1,2,0.1,450,6
"6198",10,0.424823646413535,37.4041694649977,2,2,0.1,450,6
"6199",10,0.462674188455912,36.6374116606578,1,2,0.1,450,6
"6200",10,0.351554247396674,9.9835583466924,1,2,0.1,450,6
"6201",10,0.441819755009464,80.6560837937694,1,2,0.1,450,6
"6202",10,0.367182786288223,108.335209835762,2,2,0.1,450,6
"6203",10,0.598392245346062,1.67066123651665,1,2,0.1,450,6
"6204",10,0.462189907626251,14.0551033750413,1,2,0.1,450,6
"6205",10,0.384277722318892,26.598260761355,1,2,0.1,450,6
"6206",10,0.426842786019987,58.9056516043515,2,2,0.1,450,6
"6207",10,0.302192898502134,110.928080071393,2,2,0.1,450,6
"6208",10,0.405879102149106,4.61442560261534,1,2,0.1,450,6
"6209",10,0.441716671042043,109.001337167506,3,2,0.1,450,6
"6210",10,0.374569650030752,8.92126282225325,3,2,0.1,450,6
"6211",11,-0.257801893211556,19.0718150059532,1,2,0.1,450,6
"6212",11,-0.308542388185246,4.94201017885868,2,2,0.1,450,6
"6213",11,-0.226550796020866,4.35161636294731,3,2,0.1,450,6
"6214",11,-0.270295155975278,13.1433809359561,2,2,0.1,450,6
"6215",11,-0.139535168692239,0.614406290795237,2,2,0.1,450,6
"6216",11,-0.328915560406694,66.5411460101854,1,2,0.1,450,6
"6217",11,-0.242850517722162,42.869465912088,1,2,0.1,450,6
