"","firm","culture","tenure","employments","sim_no","var_win","n_paragon","cond"
"4272",22,-1.04626762618401,13.8716513187223,1,2,0.3,180,4
"4273",22,-1.77831217729776,20.2702448480687,3,2,0.3,180,4
"4274",22,-1.13143755632971,59.4221979045608,1,2,0.3,180,4
"4275",22,-1.37509704235414,19.0035836503457,2,2,0.3,180,4
"4276",22,-0.986600336375274,8.51709450915006,1,2,0.3,180,4
"4277",22,-0.918918235630144,6.77635818967585,2,2,0.3,180,4
"4278",22,-1.02901407731312,22.3849061213414,1,2,0.3,180,4
"4279",22,-1.11263507431307,4.68425687693668,1,2,0.3,180,4
"4280",22,-1.29699156250913,6.75581713676459,1,2,0.3,180,4
"4281",22,-0.955798995755494,14.0525587870241,2,2,0.3,180,4
"4282",22,-1.10184145363902,2.94831181102433,1,2,0.3,180,4
"4283",22,-1.30909388168989,93.1231957815733,2,2,0.3,180,4
"4284",22,-1.58941908241448,5.13442429167597,2,2,0.3,180,4
"4285",22,-1.218434831882,31.1584925008411,1,2,0.3,180,4
"4286",22,-1.20120682500262,18.1204752661874,2,2,0.3,180,4
"4287",22,-1.38514897979269,7.31237239832097,1,2,0.3,180,4
"4288",22,-1.52558252196131,1.95434110715052,2,2,0.3,180,4
"4289",22,-1.31983428150948,43.2772933935793,1,2,0.3,180,4
"4290",22,-0.959136843861786,30.8024554460422,2,2,0.3,180,4
"4291",23,0.777750355115316,4.99589093119473,4,2,0.3,180,4
"4292",23,0.597694354709896,6.70515196876699,1,2,0.3,180,4
"4293",23,0.981965755106791,2.86648858517194,2,2,0.3,180,4
"4294",23,0.470169554174686,12.6470854291612,2,2,0.3,180,4
"4295",23,1.0165186054855,12.0477568027887,1,2,0.3,180,4
"4296",23,0.650317378005132,6.20311205672188,1,2,0.3,180,4
"4297",23,0.211974860572999,35.0978799422422,3,2,0.3,180,4
"4298",23,1.04511249811533,5.37531419578294,3,2,0.3,180,4
"4299",23,1.22461410158896,6.77598799709728,2,2,0.3,180,4
"4300",23,0.679689629083987,21.7330982223862,2,2,0.3,180,4
"4301",23,0.396000807237312,6.38552248075163,2,2,0.3,180,4
"4302",23,1.31066815840534,13.9223051640841,2,2,0.3,180,4
"4303",23,0.829179904308721,5.70196892521415,1,2,0.3,180,4
"4304",23,0.687848695490527,41.9553398362326,2,2,0.3,180,4
"4305",23,0.431082282632389,2.77788699063185,2,2,0.3,180,4
"4306",23,0.974036712216327,1.64421713694914,2,2,0.3,180,4
"4307",23,1.2097882250235,8.25009774538401,1,2,0.3,180,4
"4308",23,0.514398485260866,99.2477206492849,1,2,0.3,180,4
"4309",23,0.880867915868552,33.324284183916,2,2,0.3,180,4
"4310",23,1.14514320530841,27.4984139689524,1,2,0.3,180,4
"4311",23,0.457825434419292,19.5104028889413,1,2,0.3,180,4
"4312",23,0.887786697873103,27.2610683673016,1,2,0.3,180,4
"4313",23,0.536537158146858,10.1461811489989,1,2,0.3,180,4
"4314",23,0.466606601315527,5.73918271160599,1,2,0.3,180,4
"4315",23,0.570937416811777,18.8385625464961,3,2,0.3,180,4
"4316",23,1.16964613576383,5.90908996164801,2,2,0.3,180,4
"4317",23,0.7884658709892,2.08723675530141,1,2,0.3,180,4
"4318",23,0.438401222774264,5.98364193635482,2,2,0.3,180,4
"4319",23,0.224780088837774,20.4839842807322,1,2,0.3,180,4
"4320",23,0.38774637901714,5.20492968608262,2,2,0.3,180,4
"4321",24,-1.45015938829984,7.56843139962471,3,2,0.3,180,4
"4322",24,-1.48295310441976,21.4110328881202,1,2,0.3,180,4
"4323",24,-1.83794380332259,17.2873199177533,2,2,0.3,180,4
"4324",24,-1.6302019034421,6.12166918515393,1,2,0.3,180,4
"4325",24,-0.750322543748696,16.0021297214409,2,2,0.3,180,4
"4326",24,-1.43570331059682,27.5843777930939,1,2,0.3,180,4
"4327",24,-1.46401187634985,7.69903742998062,1,2,0.3,180,4
"4328",24,-1.40157006905743,13.3969732409305,2,2,0.3,180,4
"4329",24,-1.21437076285643,2.33260953170815,2,2,0.3,180,4
"4330",24,-1.33780563020965,8.4689613509823,2,2,0.3,180,4
"4331",24,-1.54895980334259,16.2597199193621,1,2,0.3,180,4
"4332",24,-1.3059818152106,6.84651512051097,1,2,0.3,180,4
"4333",24,-1.26601829934558,28.2866377425765,2,2,0.3,180,4
"4334",24,-1.43106361743195,13.8096184806614,1,2,0.3,180,4
"4335",24,-1.15293329811659,8.96183275645708,1,2,0.3,180,4
"4336",24,-1.27583876667248,13.5376159897936,1,2,0.3,180,4
"4337",24,-1.6874946075509,8.17394598386018,1,2,0.3,180,4
"4338",24,-1.17642196438923,19.8587458299831,1,2,0.3,180,4
"4339",24,-1.1421881395811,24.6068270124265,1,2,0.3,180,4
"4340",24,-1.47056178741725,4.73040955527804,2,2,0.3,180,4
"4341",24,-1.1215972148022,4.16981655971574,2,2,0.3,180,4
"4342",24,-2.12074839787738,4.27990371188386,2,2,0.3,180,4
"4343",24,-1.37087316913443,113.426386258964,1,2,0.3,180,4
"4344",24,-1.79684746296693,7.72796150732762,2,2,0.3,180,4
"4345",24,-1.2250896533305,20.5912325940813,2,2,0.3,180,4
"4346",24,-0.985212214249928,7.55020595505688,2,2,0.3,180,4
"4347",24,-1.65138453101474,2.96574806279999,2,2,0.3,180,4
"4348",24,-1.30354287512104,45.741453684483,1,2,0.3,180,4
"4349",24,-1.50359555028,24.2426052431473,2,2,0.3,180,4
"4350",24,-1.76005648936309,7.179092010928,2,2,0.3,180,4
"4351",25,1.60383624764331,6.21870811352517,1,2,0.3,180,4
"4352",25,1.16903213398566,8.47726494099406,1,2,0.3,180,4
"4353",25,1.49566828114044,7.36943235678301,1,2,0.3,180,4
"4354",25,1.28451318531899,3.80853803365947,2,2,0.3,180,4
"4355",25,0.85241997777575,27.7663601684063,2,2,0.3,180,4
"4356",25,1.17034623161528,138.862929339074,1,2,0.3,180,4
"4357",25,1.80995029122028,20.6836997860926,1,2,0.3,180,4
"4358",25,1.43525980808248,6.0310900985262,2,2,0.3,180,4
"4359",25,1.11039425294578,34.3507492408099,2,2,0.3,180,4
"4360",25,1.01638605632621,2.14005233725712,1,2,0.3,180,4
"4361",25,1.61931815258296,1.78710592989,2,2,0.3,180,4
"4362",25,1.59306091276847,2.97431164594137,1,2,0.3,180,4
"4363",25,1.59519816940545,15.6612475815016,1,2,0.3,180,4
"4364",25,1.38600587621063,15.7471055536762,1,2,0.3,180,4
"4365",25,1.32601873636749,7.10538312954977,2,2,0.3,180,4
"4366",25,1.05539650145859,7.71435032075092,1,2,0.3,180,4
"4367",25,1.26730586156574,45.5734026488715,1,2,0.3,180,4
"4368",25,1.77011772901865,35.0209569178188,1,2,0.3,180,4
"4369",25,1.19595404902608,3.24140359324388,3,2,0.3,180,4
"4370",25,1.28347807255828,49.4152137565455,1,2,0.3,180,4
"4371",25,0.329745518586232,50.4072040075349,1,2,0.3,180,4
"4372",25,0.670063167861177,15.8456211470222,1,2,0.3,180,4
"4373",25,1.26570609003973,2.39853290932445,2,2,0.3,180,4
"4374",25,1.585534608752,41.0958871456469,2,2,0.3,180,4
"4375",25,1.12047464426431,21.3408316528622,2,2,0.3,180,4
"4376",25,1.55376139531753,9.76131293021711,1,2,0.3,180,4
"4377",25,1.35260758364417,11.0327302682095,2,2,0.3,180,4
"4378",25,1.0623871235515,7.80475888936957,1,2,0.3,180,4
"4379",25,1.00427967788147,28.2850373230363,1,2,0.3,180,4
"4380",25,2.01330303866797,21.5826267941443,1,2,0.3,180,4
"4381",26,-0.179176048697622,54.7989136849569,2,2,0.3,180,4
"4382",26,-0.735848462818552,20.4459323968772,1,2,0.3,180,4
"4383",26,-0.662919604917947,9.75809762413394,3,2,0.3,180,4
"4384",26,-1.31614997788021,7.87787365649634,1,2,0.3,180,4
"4385",26,-0.559855307838917,8.52058253983351,1,2,0.3,180,4
"4386",26,-0.548415137279341,15.7865487960984,2,2,0.3,180,4
"4387",26,-0.76431300119166,2.22580156457007,2,2,0.3,180,4
"4388",26,-0.926357970260229,18.4152700791578,2,2,0.3,180,4
"4389",26,-0.524481825056746,12.5386950437287,1,2,0.3,180,4
"4390",26,-0.884311049789443,12.766558407696,1,2,0.3,180,4
"4391",26,-1.18162104906145,8.30295257788135,1,2,0.3,180,4
"4392",26,-0.723715220209244,4.11362918432858,1,2,0.3,180,4
"4393",26,-0.689212928915477,8.40852070410355,1,2,0.3,180,4
"4394",26,-0.464281491692537,17.4875079458767,3,2,0.3,180,4
"4395",26,-0.560671165982837,7.49541265499244,1,2,0.3,180,4
"4396",26,-0.732454282294179,82.0998124391524,2,2,0.3,180,4
"4397",26,-1.14028592470922,6.72920686712084,2,2,0.3,180,4
"4398",26,-0.466243379486462,1.81106399756319,2,2,0.3,180,4
"4399",26,-1.281037317322,45.4071030302354,2,2,0.3,180,4
"4400",26,-0.497492531518422,28.12969048153,1,2,0.3,180,4
"4401",26,-0.69689306185898,6.38121680127928,2,2,0.3,180,4
"4402",26,-0.614671554359203,4.53146750053541,2,2,0.3,180,4
"4403",26,-0.664957954361635,4.66604869421479,2,2,0.3,180,4
"4404",26,-1.22402300236537,3.17655906875335,1,2,0.3,180,4
"4405",26,-0.149288018768442,1.83377465922416,2,2,0.3,180,4
"4406",26,-0.767438958334167,21.9371470444376,2,2,0.3,180,4
"4407",26,-1.26131723856216,29.1899538877877,1,2,0.3,180,4
"4408",26,-0.408802051205369,37.9110365876001,1,2,0.3,180,4
"4409",26,-1.0069157416864,5.35067375441289,2,2,0.3,180,4
"4410",26,-1.05223291586741,10.4068229598934,1,2,0.3,180,4
"4411",27,-1.29354785219141,26.2995144592407,1,2,0.3,180,4
"4412",27,-1.26731750411929,19.3440044277764,1,2,0.3,180,4
"4413",27,-1.11771213230001,9.56959628392389,1,2,0.3,180,4
"4414",27,-1.27129628839932,7.70680331597892,1,2,0.3,180,4
"4415",27,-1.04706409460516,15.4449615779098,1,2,0.3,180,4
"4416",27,-1.04729471892828,18.285996655932,2,2,0.3,180,4
"4417",27,-1.18762556547131,38.494338696939,2,2,0.3,180,4
"4418",27,-1.15630762360115,15.615951523401,2,2,0.3,180,4
"4419",27,-1.03863040223779,7.21106575249169,1,2,0.3,180,4
"4420",27,-1.56720461236541,4.42013954931957,1,2,0.3,180,4
"4421",27,-1.26523000285202,2.460807072961,1,2,0.3,180,4
"4422",27,-1.04417697334377,4.86253677177346,2,2,0.3,180,4
"4423",27,-0.896544387980568,2.01740787897966,1,2,0.3,180,4
"4424",27,-0.85484013237036,14.0259061342297,1,2,0.3,180,4
"4425",27,-0.93466611021545,32.6124611055089,4,2,0.3,180,4
"4426",27,-0.913307331061809,17.0759451772375,2,2,0.3,180,4
"4427",27,-0.944338009622102,31.195035125555,2,2,0.3,180,4
"4428",27,-1.36432190149623,11.1377743591327,2,2,0.3,180,4
"4429",27,-1.13092748104572,10.5575217730437,2,2,0.3,180,4
"4430",27,-1.06273172677499,13.6995873311473,2,2,0.3,180,4
"4431",27,-1.09239008401006,7.97331506726825,1,2,0.3,180,4
"4432",27,-0.783928813157155,3.28405400591174,1,2,0.3,180,4
"4433",27,-1.18295132257292,1.29010847336254,3,2,0.3,180,4
"4434",27,-1.33266072382473,19.4611229784323,1,2,0.3,180,4
"4435",27,-1.66563591001458,32.7122836960433,2,2,0.3,180,4
"4436",27,-0.476141779117856,23.842153098004,1,2,0.3,180,4
"4437",27,-0.500896291504184,17.6222219276954,1,2,0.3,180,4
"4438",27,-0.846259546278717,21.2545931829679,1,2,0.3,180,4
"4439",27,-0.920861418413972,37.1040738759949,1,2,0.3,180,4
"4440",27,-1.09465413521342,7.50001130174241,2,2,0.3,180,4
"4441",28,-0.629848583378214,14.5498181892987,2,2,0.3,180,4
"4442",28,-0.670901652897055,32.9186149503697,1,2,0.3,180,4
"4443",28,-0.756156613126888,7.19833283147929,2,2,0.3,180,4
"4444",28,-1.2048007985397,14.7660244868328,1,2,0.3,180,4
"4445",28,-0.575662975788711,10.7785334819425,2,2,0.3,180,4
"4446",28,-0.74315954868275,6.19825208141441,1,2,0.3,180,4
"4447",28,-0.698073275308707,10.4177986567391,2,2,0.3,180,4
"4448",28,-1.40348793561281,115.823957104896,1,2,0.3,180,4
"4449",28,-0.862643517097064,17.6156510879496,1,2,0.3,180,4
"4450",28,-0.61111107611471,74.0560512406605,2,2,0.3,180,4
"4451",28,-0.641498198032789,18.4770410243309,1,2,0.3,180,4
"4452",28,-0.846104264620783,3.66760782309897,2,2,0.3,180,4
"4453",28,-0.652502125652251,43.4580540225308,3,2,0.3,180,4
"4454",28,-1.10525209576275,38.2924167189448,1,2,0.3,180,4
"4455",28,-1.18071216294951,14.6591990479732,1,2,0.3,180,4
"4456",28,-0.553061612145104,12.980143938601,1,2,0.3,180,4
"4457",28,-1.25032106058524,8.70267362634457,2,2,0.3,180,4
"4458",28,-0.12527621555808,16.4041531001533,2,2,0.3,180,4
"4459",28,-1.07079687684084,34.8010894923126,2,2,0.3,180,4
"4460",28,-0.563452526767919,5.72972885671779,2,2,0.3,180,4
"4461",28,-0.736088588202768,7.83122523327342,2,2,0.3,180,4
"4462",28,-0.60160957152593,4.30923367671,2,2,0.3,180,4
"4463",28,-0.716301025688262,9.34394915999958,4,2,0.3,180,4
"4464",28,-1.06675205798862,15.154494492586,2,2,0.3,180,4
"4465",28,-0.603079247188138,18.1863370687831,2,2,0.3,180,4
"4466",28,-0.71291280571462,4.85456331124624,1,2,0.3,180,4
"4467",28,-1.06423633794743,9.86021776701626,2,2,0.3,180,4
"4468",28,-1.29560836054546,4.84105521511103,2,2,0.3,180,4
"4469",28,-0.353121637000743,63.010500464081,2,2,0.3,180,4
"4470",28,-0.828226960372687,7.1746232276219,2,2,0.3,180,4
"4471",29,-1.66601356664835,11.3582799002845,2,2,0.3,180,4
"4472",29,-1.65042502759583,46.8479385961202,2,2,0.3,180,4
"4473",29,-2.30692613407379,8.19743585786304,1,2,0.3,180,4
"4474",29,-1.98452218368928,14.5636020850913,2,2,0.3,180,4
"4475",29,-2.3541644661369,18.1772075101388,1,2,0.3,180,4
"4476",29,-2.07197136546147,6.66497104629628,1,2,0.3,180,4
"4477",29,-2.18913281663323,1.76436552881416,1,2,0.3,180,4
"4478",29,-1.83397585065843,5.82174646810731,1,2,0.3,180,4
"4479",29,-2.06431626014386,21.1119035191751,2,2,0.3,180,4
"4480",29,-1.78702800883359,37.0186609035419,2,2,0.3,180,4
"4481",29,-1.6665600495961,3.79917301363579,1,2,0.3,180,4
"4482",29,-2.32020734864999,51.5799407396397,1,2,0.3,180,4
"4483",29,-2.0570810442767,29.3867722621183,1,2,0.3,180,4
"4484",29,-2.38248668519225,29.1655448181914,2,2,0.3,180,4
"4485",29,-2.4146484374432,27.9002729637124,1,2,0.3,180,4
"4486",29,-2.49723067024213,5.45762663862279,2,2,0.3,180,4
"4487",29,-3.30025263612826,2.46372873636547,2,2,0.3,180,4
"4488",29,-2.52736768778377,61.2647301560436,2,2,0.3,180,4
"4489",29,-1.99327670735927,13.521953820796,2,2,0.3,180,4
"4490",29,-1.99390474036404,21.5345555271438,2,2,0.3,180,4
"4491",29,-2.09483810215319,78.7371322069806,2,2,0.3,180,4
"4492",29,-2.12030660496054,16.0275329087219,2,2,0.3,180,4
"4493",29,-2.03918484306142,9.94524297219777,1,2,0.3,180,4
"4494",29,-2.0786383480087,38.5154623225322,2,2,0.3,180,4
"4495",29,-1.68716351595447,9.03456557008547,1,2,0.3,180,4
"4496",29,-2.00896586053962,4.94821560745356,1,2,0.3,180,4
"4497",29,-2.11882630086865,5.52766432265137,1,2,0.3,180,4
"4498",29,-1.79054581618303,7.31084815538198,1,2,0.3,180,4
"4499",29,-2.31627241387379,6.95866885552682,1,2,0.3,180,4
"4500",29,-2.61814958064671,31.885178511871,3,2,0.3,180,4
"4501",30,-0.755212036156165,50.3158759978921,1,2,0.3,180,4
"4502",30,-0.817335606323079,103.107914164169,2,2,0.3,180,4
"4503",30,-0.731612832155005,21.2236039549024,1,2,0.3,180,4
"4504",30,-1.22304971127698,19.6907971393036,2,2,0.3,180,4
"4505",30,-0.34179321862439,32.9260022018103,1,2,0.3,180,4
"4506",30,-0.816189827814879,30.0585629641705,2,2,0.3,180,4
"4507",30,-1.42796805846269,2.81130248733317,1,2,0.3,180,4
"4508",30,-1.02669285737127,82.1855541601144,2,2,0.3,180,4
"4509",30,-0.488727582404636,8.96588014599161,2,2,0.3,180,4
"4510",30,-1.11324595024515,26.1204510976251,1,2,0.3,180,4
"4511",30,-1.0667894340228,3.05478773510884,3,2,0.3,180,4
"4512",30,-1.07167952209221,2.22855988013723,1,2,0.3,180,4
"4513",30,-1.18273637732074,5.95338511998073,1,2,0.3,180,4
"4514",30,-0.890653336350004,46.8874388220578,1,2,0.3,180,4
"4515",30,-0.527681309490494,15.1849615745857,2,2,0.3,180,4
"4516",30,-0.397268222617198,13.2700787593438,2,2,0.3,180,4
"4517",30,-0.912870596122287,6.54729845998536,2,2,0.3,180,4
"4518",30,-0.774730899266181,19.2388800251755,2,2,0.3,180,4
"4519",30,-0.949965683290604,6.91241107371944,1,2,0.3,180,4
"4520",30,-1.11975931474054,19.7854182609505,2,2,0.3,180,4
"4521",30,-0.828856692410301,4.81963419552398,2,2,0.3,180,4
"4522",30,-0.481315886992016,19.6768213447152,2,2,0.3,180,4
"4523",30,-0.476638408560103,3.13914561702142,2,2,0.3,180,4
"4524",30,-0.552035193497362,1.48500330772094,2,2,0.3,180,4
"4525",30,-0.756866734382466,20.5549907198856,1,2,0.3,180,4
"4526",30,-0.877080430599764,50.6882285023844,2,2,0.3,180,4
"4527",30,-0.788859439740806,39.2136724607799,2,2,0.3,180,4
"4528",30,-1.00923122664648,3.58712523819755,2,2,0.3,180,4
"4529",30,-0.288093335971664,14.9391165959127,1,2,0.3,180,4
"4530",30,-0.651740803071751,14.9060803202991,1,2,0.3,180,4
"4531",31,2,54.5828537935122,1,2,0.3,180,4
"4532",31,2,3.00481265808567,2,2,0.3,180,4
"4533",31,2,18.5870295534201,2,2,0.3,180,4
"4534",31,2,15.0287488907667,1,2,0.3,180,4
"4535",31,2,24.7284990237116,1,2,0.3,180,4
"4536",31,2,21.0794797377838,2,2,0.3,180,4
"4537",31,2,20.2858266894631,2,2,0.3,180,4
"4538",31,2,11.2366952725753,1,2,0.3,180,4
"4539",31,2,27.9108105870012,2,2,0.3,180,4
"4540",31,2,27.4718122873505,2,2,0.3,180,4
"4541",31,2,8.03785056005706,1,2,0.3,180,4
"4542",31,2,20.7508183048785,1,2,0.3,180,4
"4543",31,2,10.445175222177,2,2,0.3,180,4
"4544",31,2,28.5296274121718,1,2,0.3,180,4
"4545",31,2,5.19444625927372,2,2,0.3,180,4
"4546",31,2,8.47677634351945,1,2,0.3,180,4
"4547",31,2,11.2557896894054,1,2,0.3,180,4
"4548",31,2,9.29795488092904,2,2,0.3,180,4
"4549",31,2,23.1126022604545,1,2,0.3,180,4
"4550",31,2,53.1479092934152,2,2,0.3,180,4
"4551",31,2,22.071260465799,1,2,0.3,180,4
"4552",31,2,35.7730030620423,2,2,0.3,180,4
"4553",31,2,1.52047578417613,1,2,0.3,180,4
"4554",31,2,13.1455028870249,1,2,0.3,180,4
"4555",31,2,18.98446716194,1,2,0.3,180,4
"4556",31,2,18.3805922149751,2,2,0.3,180,4
"4557",31,2,9.72221055661444,2,2,0.3,180,4
"4558",31,2,56.9062851947467,1,2,0.3,180,4
"4559",31,2,62.82932703523,1,2,0.3,180,4
"4560",31,2,9.94604170774047,3,2,0.3,180,4
"4561",31,2,22.3865069132467,2,2,0.3,180,4
"4562",31,2,5.54039859797687,1,2,0.3,180,4
"4563",31,2,1.26247198812407,1,2,0.3,180,4
"4564",31,2,6.7451635604654,2,2,0.3,180,4
"4565",31,2,7.84831235003458,1,2,0.3,180,4
"4566",31,2,61.0659932832719,1,2,0.3,180,4
"4567",31,2,13.1104360553494,1,2,0.3,180,4
"4568",31,2,0.958581645260151,1,2,0.3,180,4
"4569",31,2,9.50399137055564,1,2,0.3,180,4
"4570",31,2,20.3718403782235,1,2,0.3,180,4
"4571",31,2,6.68231231106025,2,2,0.3,180,4
"4572",31,2,13.9150201512946,1,2,0.3,180,4
"4573",31,2,10.4457293492474,2,2,0.3,180,4
"4574",31,2,7.32443559136641,1,2,0.3,180,4
"4575",31,2,4.29921753569581,2,2,0.3,180,4
"4576",31,2,30.2883339935458,1,2,0.3,180,4
"4577",31,2,14.5942057301464,3,2,0.3,180,4
"4578",31,2,14.2445075337638,1,2,0.3,180,4
"4579",31,2,47.7805345240121,2,2,0.3,180,4
"4580",31,2,16.5433880358256,1,2,0.3,180,4
"4581",31,2,2.88228387470502,2,2,0.3,180,4
"4582",31,2,9.3144310886781,1,2,0.3,180,4
"4583",31,2,5.83308697424282,1,2,0.3,180,4
"4584",31,2,19.2752355128331,1,2,0.3,180,4
"4585",31,2,29.4481375178556,2,2,0.3,180,4
"4586",31,2,22.0298667043015,2,2,0.3,180,4
"4587",31,2,4.24918224959954,2,2,0.3,180,4
"4588",31,2,10.3248047695647,1,2,0.3,180,4
"4589",31,2,27.3932056065829,2,2,0.3,180,4
"4590",31,2,3.70447002994475,2,2,0.3,180,4
"4591",31,2,0.968443740379568,2,2,0.3,180,4
"4592",31,2,78.4173150768926,2,2,0.3,180,4
"4593",31,2,8.68328997124155,1,2,0.3,180,4
"4594",31,2,16.5896902801114,1,2,0.3,180,4
"4595",31,2,8.70996323059047,2,2,0.3,180,4
"4596",31,2,20.4778411979484,1,2,0.3,180,4
"4597",31,2,8.27075261918131,2,2,0.3,180,4
"4598",31,2,48.8994383422596,3,2,0.3,180,4
"4599",31,2,44.2029620166618,1,2,0.3,180,4
"4600",31,2,4.60792634379729,2,2,0.3,180,4
"4601",31,2,13.2418859502012,2,2,0.3,180,4
"4602",31,2,8.92362112595255,2,2,0.3,180,4
"4603",31,2,5.39762180380241,1,2,0.3,180,4
"4604",31,2,23.9202063737631,1,2,0.3,180,4
"4605",31,2,17.0500017498055,1,2,0.3,180,4
"4606",31,2,43.2071443501622,1,2,0.3,180,4
"4607",31,2,12.7618748075587,2,2,0.3,180,4
"4608",31,2,14.3666228118732,1,2,0.3,180,4
"4609",31,2,45.9311379611759,2,2,0.3,180,4
"4610",31,2,8.22839511878174,1,2,0.3,180,4
"4611",31,2,25.3760022689013,2,2,0.3,180,4
"4612",31,2,5.05954095107911,1,2,0.3,180,4
"4613",31,2,48.6940202976663,1,2,0.3,180,4
"4614",31,2,11.3209213337855,1,2,0.3,180,4
"4615",31,2,9.3438250949214,3,2,0.3,180,4
"4616",31,2,9.05428265365038,2,2,0.3,180,4
"4617",31,2,23.0832810906576,1,2,0.3,180,4
"4618",31,2,16.5571719945379,2,2,0.3,180,4
"4619",31,2,36.2240029150936,3,2,0.3,180,4
"4620",31,2,19.6431718978136,3,2,0.3,180,4
"4621",31,2,38.8612644972745,1,2,0.3,180,4
"4622",31,2,55.1709465670743,1,2,0.3,180,4
"4623",31,2,8.87910454670715,3,2,0.3,180,4
"4624",31,2,14.6729962646574,1,2,0.3,180,4
"4625",31,2,13.5425278719573,2,2,0.3,180,4
"4626",31,2,17.554539694421,1,2,0.3,180,4
"4627",31,2,2.04593701149156,1,2,0.3,180,4
"4628",31,2,36.7653221219359,2,2,0.3,180,4
"4629",31,2,9.39804354842962,1,2,0.3,180,4
"4630",31,2,448.698540459719,2,2,0.3,180,4
"4631",31,2,2.1181691494095,2,2,0.3,180,4
"4632",31,2,13.3692107623683,2,2,0.3,180,4
"4633",31,2,17.5935468738196,1,2,0.3,180,4
"4634",31,2,4.06461011845473,2,2,0.3,180,4
"4635",31,2,16.4527413908167,2,2,0.3,180,4
"4636",31,2,4.66996037094895,1,2,0.3,180,4
"4637",31,2,17.7939773898766,1,2,0.3,180,4
"4638",31,2,5.3598236991155,2,2,0.3,180,4
"4639",31,2,4.17095853282976,1,2,0.3,180,4
"4640",31,2,22.6619499761954,2,2,0.3,180,4
"4641",31,2,15.4857148290776,1,2,0.3,180,4
"4642",31,2,43.4442385581649,2,2,0.3,180,4
"4643",31,2,19.6881542684042,2,2,0.3,180,4
"4644",31,2,12.9133751477563,2,2,0.3,180,4
"4645",31,2,3.82111141875001,1,2,0.3,180,4
"4646",31,2,12.2127680363613,1,2,0.3,180,4
"4647",31,2,67.9098250786417,2,2,0.3,180,4
"4648",31,2,2.70407911998178,1,2,0.3,180,4
"4649",31,2,7.34193028892261,1,2,0.3,180,4
"4650",31,2,15.2457462450391,2,2,0.3,180,4
"4651",31,2,51.8043176064981,2,2,0.3,180,4
"4652",31,2,11.5534810270709,1,2,0.3,180,4
"4653",31,2,4.21404423546173,1,2,0.3,180,4
"4654",31,2,20.570859518339,1,2,0.3,180,4
"4655",31,2,5.50368516370561,2,2,0.3,180,4
"4656",31,2,7.32859025011598,1,2,0.3,180,4
"4657",31,2,2.41408187884202,2,2,0.3,180,4
"4658",31,2,5.15175492120665,1,2,0.3,180,4
"4659",31,2,17.2655953597501,1,2,0.3,180,4
"4660",31,2,5.64624384752587,2,2,0.3,180,4
"4661",31,2,9.90339969500497,3,2,0.3,180,4
"4662",31,2,13.7366654808146,1,2,0.3,180,4
"4663",31,2,2.95195057296306,1,2,0.3,180,4
"4664",31,2,10.7856288210109,2,2,0.3,180,4
"4665",31,2,8.33987841091508,6,2,0.3,180,4
"4666",31,2,19.4583465956957,1,2,0.3,180,4
"4667",31,2,2.78942323146585,1,2,0.3,180,4
"4668",31,2,7.50626520682482,2,2,0.3,180,4
"4669",31,2,14.8006686037861,1,2,0.3,180,4
"4670",31,2,20.9417253303261,3,2,0.3,180,4
"4671",31,2,6.55861512039828,2,2,0.3,180,4
"4672",31,2,15.3844436047492,2,2,0.3,180,4
"4673",31,2,9.69397341704396,2,2,0.3,180,4
"4674",31,2,36.1712253957049,2,2,0.3,180,4
"4675",31,2,4.8969554915108,2,2,0.3,180,4
"4676",31,2,2.97716069184753,1,2,0.3,180,4
"4677",31,2,59.0023487055745,1,2,0.3,180,4
"4678",31,2,9.18950749584838,1,2,0.3,180,4
"4679",31,2,16.6578592337059,3,2,0.3,180,4
"4680",31,2,19.7076084495369,2,2,0.3,180,4
"4681",31,2,10.3553454759371,1,2,0.3,180,4
"4682",31,2,59.6073911141695,2,2,0.3,180,4
"4683",31,2,14.7435924566797,2,2,0.3,180,4
"4684",31,2,18.9305005776427,2,2,0.3,180,4
"4685",31,2,11.2017460701827,2,2,0.3,180,4
"4686",31,2,17.9625059870725,2,2,0.3,180,4
"4687",31,2,295.650077441939,2,2,0.3,180,4
"4688",31,2,25.1623286233283,2,2,0.3,180,4
"4689",31,2,10.411577805391,2,2,0.3,180,4
"4690",31,2,13.6324401346572,1,2,0.3,180,4
"4691",31,2,3.93039713354581,1,2,0.3,180,4
"4692",31,2,56.8959096570004,1,2,0.3,180,4
"4693",31,2,3.4308071022714,1,2,0.3,180,4
"4694",31,2,11.8019499203058,1,2,0.3,180,4
"4695",31,2,7.78242249778357,2,2,0.3,180,4
"4696",31,2,4.05729592366113,3,2,0.3,180,4
"4697",31,2,8.29012601653573,2,2,0.3,180,4
"4698",31,2,27.3128579409889,1,2,0.3,180,4
"4699",31,2,10.0532075154997,1,2,0.3,180,4
"4700",31,2,3.25378208690964,2,2,0.3,180,4
"4701",31,2,28.1341336376954,6,2,0.3,180,4
"4702",31,2,7.82623759791729,1,2,0.3,180,4
"4703",31,2,39.2843283942886,2,2,0.3,180,4
"4704",31,2,4.42008918742299,1,2,0.3,180,4
"4705",31,2,40.9529256091553,2,2,0.3,180,4
"4706",31,2,2.74228657527525,1,2,0.3,180,4
"4707",31,2,17.7206988598995,1,2,0.3,180,4
"4708",31,2,24.6304584250583,2,2,0.3,180,4
